race_id,rule_id,fired,followed,capture,outcome,notes
2026_shion_s,R07,1,1,逆行,中立,包含済(R11)。消し馬4の好走条件(クイーンC G3 4着・新馬勝ち)を確認したうえで中28週の休養明けを根拠に消し as_of=稍重55%重40%不良5% ／【振り返り】確認したうえで維持した✕④マスターソアラが1着。従ったが救えなかったため逆行と認定（空振りには寄せない＝対象馬が3着内）
2026_shion_s,R10,0,1,方向なし,中立,函館記念限定。馬齢戦で斤量一律55.0kg as_of=稍重55%重40%不良5%
2026_shion_s,R14,0,1,方向なし,中立,予想確定後に印の変更なし。ユーザー指摘は分析であり独立した新根拠2つに当たらないと判断し印を据え置き as_of=稍重55%重40%不良5%
2026_shion_s,R15,1,1,方向なし,中立,包含済(validate.py)。◎○▲△✕各1頭・☆1頭 as_of=稍重55%重40%不良5%
2026_shion_s,R16,1,1,方向なし,中立,包含済(validate.py)。全券種の点数を列挙検算し総額3000円で一致 as_of=稍重55%重40%不良5%
2026_shion_s,R17,0,1,方向なし,中立,振り返り工程。本セッションは予想 as_of=稍重55%重40%不良5%
2026_shion_s,R18,1,1,方向なし,中立,発火行はすべて馬名・数値入りの根拠1行を付与 as_of=稍重55%重40%不良5%
2026_shion_s,R19,1,1,方向なし,中立,10-7の反転を不適用とした判断はR29と㉓の正本関係に基づく解釈であり閾値・係数の変更ではない。稍重年n=2および直近3年n=3を根拠とする印の引き上げ要求は本条により見送り、荒れ度スコアへの馬場項追加とともに#設計アジェンダへ送る as_of=稍重55%重40%不良5%
2026_shion_s,R22,1,1,方向なし,中立,包含済(validate.py)。base×合成係数+加算=finalを全11頭で記録 as_of=稍重55%重40%不良5%
2026_shion_s,R03,1,1,的中,中立,◎9は頭固定せず三連単Fの2着列3着列に全通り確保 as_of=稍重55%重40%不良5%
2026_shion_s,R08,1,1,方向なし,中立,#更新 全面を2回実施したがペースシナリオは一度も再構成せず。A前〜好位残り/B好位差しを同一内容で再ロック。変更は三連単Fの2着列(1回目)と穴側ワイドの単価配分(2回目)のみ as_of=稍重55%重40%不良5%
2026_shion_s,R09,1,1,的中,中立,9のR=1.53。頭固定は回避し三連複F全7点とワイド5点で複勝圏に据え置き as_of=稍重55%重40%不良5%
2026_shion_s,R11,1,1,的中,中立,格下げ0件。2と8は印圏外だが2は三連複F3列目とワイド2-6、8はワイド9-8で保全。9-7を200→100円に減額したが7は3券種に在籍し紐の地位は不変 as_of=稍重55%重40%不良5%
2026_shion_s,R12,1,1,的中,中立,三連単F1着列は9・3の2頭で頭1点固定なし as_of=稍重55%重40%不良5% ／【振り返り】頭列9・3のうち⑨が3着で手順の双方向定義により的中。※頭捕捉基準では0（1着④は頭列外）
2026_shion_s,R13,0,1,方向なし,中立,G1限定。本レースはG2で1番人気の複勝率60.0%も消しデータではない as_of=稍重55%重40%不良5%
2026_shion_s,R20,1,1,空振り,中立,本線Aは前〜好位残り。三連単Fの2着列に加えた6も更新2回目で接続した8も機械認定=先行で矛盾なし。◎9は機械=差しだが自在(IQR0.438)でオークス4-4-3-3の好位実績が独立根拠 as_of=稍重55%重40%不良5%
2026_shion_s,R21,1,1,的中,中立,9は2着列{9・3・6}と3着列{9・10・6・7}の双方に在籍。11点中6点が9の2〜3着付け as_of=稍重55%重40%不良5%
2026_shion_s,R23,0,1,方向なし,中立,荒帯域限定。本レースは堅帯域(荒れ度1) as_of=稍重55%重40%不良5%
2026_shion_s,R24,1,1,空振り,中立,妙味閾値到達は☆7のみで三連複F・三連単F・ワイドの3券種すべてに在籍。8は妙味4.2で閾値未達のため本条の対象外 as_of=稍重55%重40%不良5%
2026_shion_s,R25,1,1,的中,中立,発火候補3・4・9・10の4頭。5走精査のうえ全頭をbase70以上(3=78・4=72・9=86・10=82)に置いたため70未満への格下げなし as_of=稍重55%重40%不良5%
2026_shion_s,R26,0,1,方向なし,中立,2歳戦限定。3歳牝馬戦でキャリア3戦以下主体でもない as_of=稍重55%重40%不良5%
2026_shion_s,R28,1,1,空振り,中立,堅帯域の3券種と予算比70:30(2100:900)を維持。券種の追加削除なし・総額3000円不変・2回の更新はいずれも券種内の列と単価配分の変更にとどまる as_of=稍重55%重40%不良5%
2026_shion_s,R29,1,1,方向なし,中立,ペーススコア8は前崩れ域だが想定馬場が稍重〜重のため前崩れを本線にしない。Bも4角6番手以内決着を前提。ハナ争い当事者3・11への0.85係数も不適用 as_of=稍重55%重40%不良5% ／【振り返り】重馬場で1着④4角5番手・3着⑨4角3番手＝4角6番手以内決着の想定は実現（2着②のみ7番手）
2026_shion_s,R30,1,1,方向なし,中立,降水継続中かつ予報が悪化方向。朝の含水率13.0%/13.7%とクッション値9.1を発走時馬場として採用せず稍重55%/重40%/不良5%の分裂宣言で確定させない。2回の更新はいずれも構成の誤りの是正であり暫定馬場読みによる組み替えではない as_of=稍重55%重40%不良5%
2026_shion_s,R31,1,1,空振り,中立,軸9が3着内を外すと三連複F・三連単Fは全失効。軸抜けを拾うワイド非軸5点(3-6・10-6・3-7・6-7・2-6)を併設し少なくとも1点的中17.88%を確保 as_of=稍重55%重40%不良5%
2026_shion_s,R32,1,1,的中,中立,"集合突合=三連複F{9,3,10,6,2,7}/三連単F{9,3,6,10,7}/ワイド{9,3,10,6,7,8,2}。2の三連単F欠落理由=堅帯域の相手絞り規定により列を5頭に限定。8の三連系欠落理由=妙味4.2が閾値5に未達で紐4頭(3・10・6・2)に入らないためワイド1点での保全に留める。いずれも最低1点で紐を確保 as_of=稍重55%重40%不良5% ／【振り返り】欠落理由を記録して保全した②サムシングスイートが2着。保全先（三連複F3列目・ワイド2-6）は的中に届かず＝capture的中/outcome中立"
2026_shion_s,R33,0,1,方向なし,中立,直線競走ではない(中山芝2000内・4コーナー) as_of=稍重55%重40%不良5%
2026_shion_s,R34,1,1,的中,中立,base最上位9(86)は最終点も1位93.6。減点による圏外落ちなし as_of=稍重55%重40%不良5%
2026_shion_s,R35,1,1,空振り,中立,☆7のR=4.21≧4.0で裏付けあり。R=4.58で全頭最高の8は☆枠(堅帯域は0〜1頭)が7で埋まるため☆にできず、本条の趣旨に沿ってワイド9-8の1点で保全した as_of=稍重55%重40%不良5%
2026_shion_s,R36,1,1,空振り,中立,final上位2頭9(93.6)と10(90.2)の直積を三連複F4点・三連単F3点・ワイド9-10で保持 as_of=稍重55%重40%不良5%
2026_shion_s,R37,1,1,空振り,中立,軸9を含まない紐ペアはワイド5点(3-6・10-6・3-7・6-7・2-6)。3-7を残したため6への全点集中を回避。人気は2-6/3-6/2-10/6-10/4-6で軸(1人気)±2以内同士に固めていない as_of=稍重55%重40%不良5% ／【振り返り】非軸5点は全滅。捕捉していた軸⑨(3着)×紐②(2着)のワイド2-9=410円がどの券種にも不在で、本条は非軸ペアのみを見るため検出できなかった（台帳の穴→R42へ）
2026_shion_s,R38,1,1,的中,中立,近5走に1800〜2200帯なしは4・9・10の3頭。9=父キズナで短縮を後押し+1適用/4=父シスキン母父ダイワメジャーともマイル型でD①記載なく±0/10=父ロードカナロア母父City Zipで延長の後押し弱く±0。母父C節は引くべき表がD①に無く3頭とも未判定 as_of=稍重55%重40%不良5%
2026_shion_s,R39,0,1,方向なし,中立,機械認定の逃げは3の1頭のみで発火要件(逃げ候補2頭以上)を満たさず。ただし脚質未確定の11が2走とも前で運ぶためパターンBを競り合い型として並列化済み as_of=稍重55%重40%不良5% ／【振り返り】実際の逃げは機械認定外の⑧ナイスプレーアスク(1-1-1-1・6着)で認定馬③は4-4-3-2。逃げ候補2頭以上という発火要件が単独認定時の誤特定を拾えない（→仮説26）
2026_shion_s,R40,1,1,逆行,中立,✕4の消し根拠を構造フィルタ(中28週の休養明け・鉄砲[0-0-0-1])で記録。点差・未経験は単独根拠にしていない as_of=稍重55%重40%不良5% ／【振り返り】記録した消し根拠（中28週の休養明け・鉄砲[0-0-0-1]）の④が1着。㉓紫苑Sのレース間隔データは取得失敗＝実測不在の指標を単独の消し根拠に使っていた（→R43）
2026_shion_s,R41,0,1,方向なし,中立,馬齢戦で全頭55.0kg・52.0〜53.0kg帯が存在せず条文としては非該当。ただし本条の趣旨(トリガー該当をnotesに書くだけで紐へ未接続のまま確定することの禁止)を8に準用し、更新2回目でワイド9-8に接続した as_of=稍重55%重40%不良5%
2026_centaur_s,R01,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 単一データ点での軸変更なし
2026_centaur_s,R02,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 包含済(R11)・名指し妙味馬の紐落ちなし
2026_centaur_s,R03,1,1,方向なし,中立,as_of=良65%稍重25%重10% / ◎⑨の根拠は独立3件(阪神芝1200=2戦2連対/単独ハナ成功率0.60・IQR0.015/重賞3勝・5歳)＝単一の不確実性依存でない。頭固定は行うがR12で○⑤と両置き ／【振り返り】条件非該当（独立3根拠）で措置対象0頭のため方向なし
2026_centaur_s,R04,0,1,方向なし,中立,as_of=良65%稍重25%重10% / ペーススコア11で中立域(4-6)でない。逃げ認定2頭で単騎宣言の条件を満たさない
2026_centaur_s,R05,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 包含済(R11)
2026_centaur_s,R06,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 包含済(R11)・軸の移動なし
2026_centaur_s,R07,1,1,的中,中立,as_of=良65%稍重25%重10% / ✕⑥プロトポロスの好走条件を確認(前走CBC賞4着=中京芝1200の坂ある1200・53.0kg・17番人気)したうえで斤量+4.0kgの構造フィルタで消し
2026_centaur_s,R08,1,1,方向なし,中立,as_of=良65%稍重25%重10% / 買い目構築前にA本線(前残り〜好位残り)・B対抗(前崩れ)でロック
2026_centaur_s,R09,0,1,方向なし,中立,as_of=良65%稍重25%重10% / R<1.5該当なし(最小⑧1.68)
2026_centaur_s,R10,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 函館記念専用・本レース非該当
2026_centaur_s,R11,1,1,空振り,中立,as_of=良65%稍重25%重10% / ⑪ヨシノイースターfinal5位84.6を印から外す格下げ。独立2根拠=(1)8歳で㉒補足の6歳以上44頭0勝(2)近5走のGI12着・GII6着＝格上で通用の裏付けなし。あわせて三連複相手・三連単3着列に保全
2026_centaur_s,R12,1,1,的中,中立,as_of=良65%稍重25%重10% / 三連単F頭に◎⑨・○⑤を両置き(8点)・頭1点固定なし ／【振り返り】頭列⑨・⑤のうち⑨が2着で的中。※頭捕捉基準では0（1着③は頭列外・▲で3着列のみ）
2026_centaur_s,R13,0,1,方向なし,中立,as_of=良65%稍重25%重10% / G2のためG1限定条項は非適用
2026_centaur_s,R14,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 確定後の照会なし
2026_centaur_s,R15,1,1,方向なし,中立,as_of=良65%稍重25%重10% / ◎○▲△✕各1頭・☆1頭(堅帯域は0〜1頭)・総数6頭
2026_centaur_s,R16,1,1,方向なし,中立,as_of=良65%稍重25%重10% / 包含済(validate.py)。三連複4点・ワイド4点・三連単F8点を列挙で検算し計3000円
2026_centaur_s,R17,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 本レースはorigin_raceでない
2026_centaur_s,R18,1,1,方向なし,中立,as_of=良65%稍重25%重10% / 全発火行に馬名・数値入り根拠を記載
2026_centaur_s,R19,1,1,方向なし,中立,as_of=良65%稍重25%重10% / 暫定ルールを台帳statusどおり適用・セッション中の改廃なし
2026_centaur_s,R20,1,1,的中,中立,as_of=良65%稍重25%重10% / A本線(前残り〜好位残り)に対し◎⑨逃げ・○⑤先行・▲③逃げで整合。追込の⑫は△に留め▲以上へ上げていない＝本条項の要件に非抵触
2026_centaur_s,R21,0,1,方向なし,中立,as_of=良65%稍重25%重10% / R03で◎の頭固定を弱めていない
2026_centaur_s,R22,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 包含済(validate.py)
2026_centaur_s,R23,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 堅帯域(荒れ度1)のため非適用。ただしR31で軸抜け保全を別途実施
2026_centaur_s,R24,1,1,空振り,中立,as_of=良65%稍重25%重10% / 妙味閾値到達で紐採用した⑫⑩⑪は三連複相手・三連単3着列の両方に統一。⑭はワイド1点のみ＝欠落理由をR32行に記録
2026_centaur_s,R25,1,1,空振り,中立,as_of=良65%稍重25%重10% / 発火8頭(②⑥⑩⑪⑬⑭⑮⑯)。全頭で根拠2走以上をbase_breakdownに明記
2026_centaur_s,R26,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 3歳上の別定戦で2歳戦でない(D⑲も明記)
2026_centaur_s,R27,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 廃止済(R29へ統合)
2026_centaur_s,R28,1,1,空振り,中立,as_of=良65%稍重25%重10% / 堅帯域の券種(三連複軸2頭+ワイド+三連単)を全て保持・予算比2100:900=70:30を維持
2026_centaur_s,R29,1,1,方向なし,中立,as_of=良65%稍重25%重10% / 副シナリオ稍重25%・重10%。道悪でも前崩れを本線にせずA(前残り〜好位残り)を維持。ハナ争い当事者③⑨への0.85係数は不適用
2026_centaur_s,R30,1,1,方向なし,中立,as_of=良65%稍重25%重10% / 当日発表(曇・良・クッション8.4・含水率13.0/14.2)を発走時点の馬場として確定させず。以後の降水予報(曇りのち雨・昼前〜レース前に降り始め・想定雨量0〜40mm)とセットで3シナリオ保持
2026_centaur_s,R31,1,1,空振り,中立,as_of=良65%稍重25%重10% / 軸⑨⑤が同時に3着内を外すと三連複・三連単・ワイド5-9が全失効するため、軸抜けを拾うワイド12-11・12-10を併設 ／【振り返り】軸⑤が8着で全券種が失効。軸⑨は2着で生きていたが「軸の一方だけが残る形」を拾う券種が無く、本条の軸抜け保全は非軸ペアのみを想定していた（台帳の穴→R42へ）
2026_centaur_s,R32,1,1,空振り,中立,as_of=良65%稍重25%重10% / 券種間の紐集合を突合。三連複相手(③⑫⑩⑪)と三連単3着列(③⑫⑪⑩)は完全一致。⑭はワイド9-14のみ=欠落理由:妙味1位だがfinal12位で良[1-0-0-14]が構造的な壁のため良65%の主シナリオでは紐上限4頭に入らず稍重・重の保険として1点確保。③はワイド不在=欠落理由:三連複4点全通りと三連単8点中4点に含まれ重複保持は予算比70:30を崩す
2026_centaur_s,R33,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 阪神芝1200はコーナー戦・直線競走でない
2026_centaur_s,R34,1,1,的中,中立,as_of=良65%稍重25%重10% / base最上位は③(82)。final90.2で2位タイ＝▲で印圏内・圏外落ちなし
2026_centaur_s,R35,1,1,空振り,中立,as_of=良65%稍重25%重10% / ☆⑩ヤブサメはR=5.05≧4.0で裏付けあり。R<4.0の☆は置いていない
2026_centaur_s,R36,1,1,空振り,中立,as_of=良65%稍重25%重10% / final上位2頭=⑤96.0と③⑨90.2同点。⑤-⑨はワイド1点と三連複全点で保持、⑤-③は三連複(9-5-3)と三連単4点で保持 ／【振り返り】final上位2頭が⑤96.0と③⑨90.2の同点で実質3頭。3ペアのうち⑤-⑨(ワイド)と⑤-③(三連複・三連単)は保持したが、実際に来た⑨-③の単独ペアだけが不在でワイド3-9=330円を取り逃した（→R42）
2026_centaur_s,R37,1,1,空振り,中立,as_of=良65%稍重25%重10% / 非軸ペア=ワイド12-11・12-10の2点で2点以上を確保。人気層は⑫7人気・⑪6人気・⑩12人気で軸(⑨3人気・⑤4人気)の±2以内同士に固めていない
2026_centaur_s,R38,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 5走距離帯(1000-1400m)に出走ゼロの馬は0頭。境界事例⑤(1200m自体が近5走ゼロ)は血統適用±0の理由を記録・◎⑨の独立2根拠は当該距離帯内の実績で第2文にも非該当
2026_centaur_s,R39,1,1,方向なし,中立,as_of=良65%稍重25%重10% / 発火要件充足(逃げ候補2頭・内③に単独ハナ実績2/5・外⑨に番手好走歴)。競り合い型(B)と隊列確定型(A)を並列化し内外関係/必逃・番手可/主張実績を各1行記録。ペース算式・閾値は不変 ／【振り返り】隊列確定型Aが実現（⑨がハナ・③が番手）。前半3F32.8のハイペースでも1-2着は4角1〜2番手
2026_centaur_s,R40,1,1,的中,中立,as_of=良65%稍重25%重10% / ✕⑥プロトポロス 消し根拠=構造フィルタ:前走CBC賞4着は53.0kgで今回別定57.0kg(+4.0kg)。同斤量帯の近走は北九州記念(重)12着・L15着・L11着で馬券内0。点差は根拠に使用していない
2026_centaur_s,R41,0,1,方向なし,中立,as_of=良65%稍重25%重10% / 別定戦のため対象外(補正表㉒が明記)
2026_st_lite_kinen,R01,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 単一データ点で軸を覆していない。◎10は弥生賞1着とダービー3着の2走を根拠にしている
2026_st_lite_kinen,R03,1,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / ◎10バステールの根拠は弥生賞1着(中山芝2000G2)とダービー3着0.1差の独立2根拠。いずれも2000〜2400で当該距離帯(2200±200)内につきR38接続も充足。頭固定可 ／【振り返り】◎⑩は13着。独立2根拠で単一不確実性依存の◎に該当せず抑制対象が存在しない(セントウルS2026同型)・頭固定系券種の購入もなし
2026_st_lite_kinen,R04,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / ペーススコア12は中立域(4〜6)ではなく単騎逃げも不在。該当場面なし
2026_st_lite_kinen,R08,1,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / ペースシナリオ(中立本線・前残り/前崩れ並列)を買い目構築前にロックした
2026_st_lite_kinen,R09,1,1,空振り,中立,as_of=稍重(想定55%・重25%・良20%) / #9サノノグレーターR=1.17<1.5。頭固定回避のみ適用し複勝圏からは除外せず、三連複A相手・三連複B相手・ワイド4-9/2-9/16-9に保全 ／【振り返り】保全した⑨は11着(4角11番手)
2026_st_lite_kinen,R10,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 函館記念ではない
2026_st_lite_kinen,R11,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 初回予想で上位評価から格下げした馬はない
2026_st_lite_kinen,R12,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 中帯域につき三連単Fを購入しない(配分表2026-08-03改訂)。三連単の頭要件は該当場面なし
2026_st_lite_kinen,R13,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / G1限定ルール。本レースはG2につき不適用
2026_st_lite_kinen,R14,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 予想確定後の個別馬照会なし
2026_st_lite_kinen,R18,1,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 本ゲートの全発火行に馬名・数値入りの根拠を記載した
2026_st_lite_kinen,R20,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 前残りを本線と宣言していない(本線=中立)。該当場面なし
2026_st_lite_kinen,R21,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / R03で◎10の頭固定を弱めていないため該当場面なし
2026_st_lite_kinen,R23,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 中帯域につき荒帯域条項は不適用。ただしR31の分散は別途充足
2026_st_lite_kinen,R24,1,1,空振り,中立,as_of=稍重(想定55%・重25%・良20%) / 妙味閾値5以上は#4(7.2)・#1(6.2)・#3(6.2)。#4と#1は三連複B相手とワイドで全面採用。三連複Aの相手6頭はfinal上位6頭に限定したため#4・#1が欠落=欠落理由あり。#3は㉓穴紐フィルタ非該当(4角3番手以内でも上がり3位以内でもない)につき全券種不採用 ／【振り返り】妙味閾値到達の④10着・①14着・③8着でいずれも3着外
2026_st_lite_kinen,R25,1,1,空振り,中立,as_of=稍重(想定55%・重25%・良20%) / base70未満かつ1年内に重賞4着以内/L勝ちは#3(G3 4着)・#4(G3 3着)・#12(L勝ち)。3頭とも近走全確認のうえ根拠2走をbase_breakdownに明記した ／【振り返り】精査対象③8着・④10着・⑫7着でいずれも3着外。1着⑦(base58)はL2着・前走1勝1着で本条の発火条件(重賞4着以内またはOP・L勝ち)を満たさず対象外(仮説30)
2026_st_lite_kinen,R26,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 2歳戦ではない(3歳限定G2)
2026_st_lite_kinen,R28,1,1,空振り,中立,as_of=稍重(想定55%・重25%・良20%) / 中帯域の指定券種=三連複軸1頭＋ワイドを維持。予算比は堅実1500:穴1500=50:50で帯域表どおり。券種の欠落なし ／【振り返り】中帯域の三連複＋ワイド・50:50を維持したが全券種不的中
2026_st_lite_kinen,R29,1,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 想定馬場は稍重55%/重25%/良20%で道悪シナリオを25%持つ。ペーススコア12(前崩れ域)でも前崩れを本線にせず中立を本線にした ／【振り返り】前崩れを本線にしなかったところ実際は前半5F62.5/後半5F58.8の3.7秒後傾スローで前崩れ不成立
2026_st_lite_kinen,R30,1,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 日曜の降水予報はなし(曇27℃)。金曜10:30の含水率・クッション値を発走時点の馬場として採用せず、想定馬場は確率宣言に留めた ／【振り返り】発表馬場は稍重(JRA公式)で主シナリオと一致
2026_st_lite_kinen,R31,1,1,的中,中立,as_of=稍重(想定55%・重25%・良20%) / 軸◎10が3着内を外すと三連複A(15点)は全滅するため、#10を含まない三連複B(6点)とワイド非軸ペア7点を併設した ／【振り返り】軸⑩が13着で軸抜けが実際に発生し、併設した三連複Bの軸②が3着。ただし④10着で三連複Bは失効・非軸ワイド7点も3着内2頭の組を含まず回収には届かず
2026_st_lite_kinen,R32,1,1,的中,中立,"as_of=稍重(想定55%・重25%・良20%) / 紐の券種間突合。三連複A相手(2,8,5,6,16,9)に対し三連複B相手は(8,5,6,16,9,1)で#1を追加・#2は軸へ移動。ワイドは(2,4,16,9,1,10)で#8・#5・#6が欠落=欠落理由あり(ワイド9点の予算上限900円内で非軸ペアの確保を優先した) ／【振り返り】ワイドから欠落理由つきで外した⑥が2着。券種間で紐を揃えていればワイド2-6(1100円)が的中していた。保全先の三連複A・Bは⑩・④依存で届かず(紫苑S2026のR32と同型)"
2026_st_lite_kinen,R33,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 直線競走ではない(中山芝2200外回り)
2026_st_lite_kinen,R34,1,1,空振り,中立,as_of=稍重(想定55%・重25%・良20%) / base最上位は#10バステール(85)でfinal順位も1位。◎○▲☆の圏外へ落ちていない ／【振り返り】base最上位⑩はfinal1位のまま◎で13着(4角15番手)
2026_st_lite_kinen,R35,1,1,空振り,中立,as_of=稍重(想定55%・重25%・良20%) / ☆#4リッツパーティーR=5.24・☆#1ウェイクフィールドR=8.63。いずれもR≧4.0で追加要件は非該当 ／【振り返り】☆④10着・☆①14着
2026_st_lite_kinen,R36,1,1,空振り,中立,as_of=稍重(想定55%・重25%・良20%) / final上位2頭は#10(105.0)と#2(95.0)。三連複A(軸10・相手に2)に10-2-xの直積が5点存在する ／【振り返り】final上位2頭の直積10-2は⑩13着で不成立
2026_st_lite_kinen,R37,1,1,空振り,中立,as_of=稍重(想定55%・重25%・良20%) / 軸#10を含まない非軸ペアはワイドの2-4/2-16/4-16/4-9/2-9/16-9/4-1=7点。人気同層への固まりも回避(#2は6人気・#4は12人気・#16は8人気・#9は3人気で軸#10の1人気±2に閉じていない) ／【振り返り】非軸ペア7点(2-4/2-16/4-16/4-9/2-9/16-9/4-1)はいずれも3着内2頭の組を含まず
2026_st_lite_kinen,R38,1,1,空振り,中立,as_of=稍重(想定55%・重25%・良20%) / #11ミリオンクラウンは近5走1600〜1800で当該距離帯(2000〜2400)の出走なし。血統適用=該当条文なし±0(父リーチザクラウン・母父パイロは血統データ全節にgrep0件・未経験は不利でなく未知) ／【振り返り】未経験±0の⑪は16着(大差)
2026_st_lite_kinen,R39,1,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 逃げ認定3頭(#1単独ハナ1/5・#7同0.40・#11同1/5)。内の#1にハナ実績があり外の#11が番手可。主張実績は取得失敗のため競り合い型と隊列確定型を同確率で並列し、前崩れを単独本線にしなかった ／【振り返り】隊列確定型が実現(①が1角先手・⑤番手・⑦3番手で競り合いなし)。主導権本線とした⑦は1角2番手
2026_st_lite_kinen,R40,1,1,的中,中立,as_of=稍重(想定55%・重25%・良20%) / ✕#14ティラーノ 消し根拠=条件不適合:2200m4走で勝ちは未勝利戦のみ・格上挑戦は1勝クラス10着とG2 12着 ／【振り返り】✕⑭は15着で消しが正しい方向
2026_st_lite_kinen,R41,0,1,方向なし,中立,as_of=稍重(想定55%・重25%・良20%) / 馬齢戦で全頭57.0kg。52.0〜53.0kg該当馬なし
2026_st_lite_kinen,R42,1,1,的中,中立,"as_of=稍重(想定55%・重25%・良20%) / 軸∪紐プール={10,2,8,5,6,16,9,4,1}の全36ペアのうちワイドで確保したのは9ペア。欠落27ペアの理由=予算3000円・中帯域の券種構成(三連複軸1頭＋ワイド)ではワイドの上限が900円9点であり、3頭同時の形は三連複2本で網羅済みのため非軸ペアと☆絡みの確保を優先した ／【振り返り】一括理由で欠落させた27ペアに実際の3着内ペア2-6(ワイド1100円)が含まれていた。欠落理由の「3頭同時の形は三連複2本で網羅済み」は2-6については{10,2,6}{2,4,6}の2通りしか持たず成立していなかった(仮説31)"
2026_st_lite_kinen,R43,1,1,的中,中立,as_of=稍重(想定55%・重25%・良20%) / ✕#14の消し根拠は当該馬自身のn=4実績(references/脚質認定_2026-09-13_セントライト記念.md §1 #14)で所在を併記済み。n≧3を満たす ／【振り返り】✕⑭(自己実績n=4)は15着
2026_rose_s,R09,1,1,的中,中立,as_of=良(想定95%・稍重5%) / #7モンローウォーク R=0.82<1.5(前日中間の単勝1.4倍・複勝上限1.7)。頭固定回避のみ適用し複勝圏からは除外せず、三連複(堅実)相手・三連複(穴)2列目・ワイド12-7に保全 / 出所=HANDOFF §5-3とpredictions.notes(いずれも予想時記録)を振り返り時に転記 ／【振り返り】保全した⑦が1着(4角2番手・上がり34.1最速タイ)。保全先はすべて軸⑫依存(三連複2本・ワイド12-7)で⑫12着により回収に届かず
2026_rose_s,R32,1,1,的中,中立,as_of=良(想定95%・稍重5%) / 欠落理由=⑧ミリタリータトゥー（妙味5.0・R4.44）は脚質未確定かつ最上位実績が1勝クラスで、予算30点の枠内では☆⑤⑨を優先 / 出所=HANDOFF §3-4(ゲート①②の他行は未同梱) ／【振り返り】紐の突合対象だった②⑥⑦が1-3着(②⑥は三連複相手とワイド2-6・⑦は三連複相手とワイド12-7に在)。欠落理由で外した⑧は5着で逆行なし。回収はワイド2-6の480円のみで突合自体は損益に寄与していない
2026_rose_s,R42,1,1,的中,中立,"as_of=良(想定95%・稍重5%) / 欠落理由=予算3000円・単価100円で30点が上限、うち20点を三連系に配分したため非軸ペアはfinal上位②絡みに限定 / 出所=HANDOFF §3-4(ゲート①②の他行は未同梱) ／【振り返り】軸∪紐プール{12,2,6,11,3,7,5,9}の28ペアのうちワイドは10ペアで欠落18ペア。一括理由で欠落させた中に3着内ペア2-7(ワイド280円)・6-7(同260円)が含まれていた。2-6(480円)は保持。欠落2ペアはいずれも⑦(final8位)を含み、軸・☆を含まないfinal上位6頭同士には該当しない(仮説31の(c)非該当・(d)一括)"
2026_rose_s,R43,1,0,空振り,違反したが結果OK,as_of=良(想定95%・稍重5%) / #10スウィートハピネスはv4の✕プール唯一の該当(S列C/C/C)だが消し根拠に実測所在がなく✕を付けず無印とした(predictions.notesとHANDOFF §3-4「✕は付けない(R43)」・いずれも予想時記録) / 出所=予想時記録を振り返り時に転記 ／【振り返り】R43後段の「3着紐に保全する」がbets.csvに無く(⑩は全4券種に不在)、予想時ゲートはfollowed=0が0件の扱いだったが条文上は不遵守。⑩は7着(4角7番手・上がり34.8)で保全していても結果は同じ
2026_challenge_cup,R01,0,1,,,軸を単一データ点で覆していない。◎10は工程6の最終点1位のまま確定 / as_of=良75%稍重25%(予想時)
